49672	6	20020101	20181231
Time_Day	Precip	Temp	RH	Wind	RN
2285.875	0	-14.52	0.365	2.252	0
2286	0	-17.25	0.021	1.012	127.5
2286.125	0	-7.38	0.352	4.546	729.75
2286.25	0	-2.45	0.516	4.33	915
2286.375	0	0.31	0.606	5.144	468.5
2286.5	0	-2.18	0.149	2.436	3
2286.625	0	-12.07	0.233	0.052	0
2286.75	0	-11.38	0.371	1.036	0
2286.875	0	-12.8	0.315	0.41	0
2287	0	-14.33	0.836	1.896	130.5
2287.125	0	-3.04	0.129	1.878	751.25
2287.25	0	5.02	0.19	1.782	937
2287.375	0	6.22	0.078	4.634	549.25
2287.5	0	0.08	0.11	0.052	3
2287.625	0	-3.91	0.167	1.906	0
2287.75	0	-5.49	0.196	2.588	0
2287.875	0	-5.98	0.166	0.516	0
2288	0	-8.21	0.473	0.052	77.75
2288.125	5.34	-6.15	0.568	1.64	196.25
2288.25	0	-5.69	0.72	2.724	356
2288.375	0	-4.52	0.533	1.118	379.75
2288.5	0	-7.81	0.806	1.394	3
2288.625	0	-10.52	0.894	2.712	0
2288.75	0	-11.41	0.933	0.052	0
2288.875	0	-13.2	0.963	0.136	0
2289	0	-13.91	0.723	0.052	131.25
2289.125	0	-4.82	0.36	1.482	716.25
2289.25	0	-0.65	0.02	3.076	838
2289.375	0.06	-0.16	0.127	4.066	428
2289.5	0.06	-2.81	0.101	2.12	3.25
2289.625	0	-5.46	0.392	0.052	0
2289.75	0	-7.85	0.523	3.49	0
2289.875	0	-10.63	0.628	1.42	0
2290	0	-13.56	0.721	0.678	147.5
2290.125	0	-4.13	0.465	2.766	734.25
2290.25	0	0.11	0.327	5.772	940.25
2290.375	0	0.04	0.163	6.87	383.25
2290.5	0	-4.8	0.324	3.818	3.25
2290.625	0	-7.81	0.401	0.052	0
2290.75	0	-5.56	0.249	5.158	0
2290.875	0.48	-10.49	0.548	1.824	0
2291	0.42	-12.01	0.715	4.044	123.75
2291.125	0	-4.73	0.407	2.296	648.75
2291.25	0.06	-4.6	0.336	1.774	775.25
2291.375	0.18	-3.76	0.472	1.712	249.5
2291.5	0.18	-5.37	0.597	6.842	3.25
2291.625	0	-10.01	0.68	2.37	0
2291.75	0	-9.7	0.873	3.226	0
2291.875	0	-9.37	0.1	4.206	0
2292	0	-12.18	0.505	2.958	77.25
2292.125	0	-6.88	0.304	5.524	730.5
2292.25	0	-4.62	0.11	4.036	912.25
2292.375	0.18	-1.69	0.048	4.482	495.75
2292.5	0.24	-7.26	0.14	9.798	3.5
2292.625	0	-12.51	0.536	5.32	0
2292.75	0.24	-13.06	0.272	2.818	0
2292.875	0	-16.91	0.421	0.052	0
2293	0	-18.95	0.771	0.364	143
2293.125	0.96	-9.81	0.542	0.576	755.5
2293.25	0	-5.66	0.452	2.17	932.5
2293.375	0	-4.03	0.873	2.888	574
2293.5	0	-10.05	0.778	1.47	3.25
2293.625	0	-16.3	0.731	0.052	0
2293.75	0	-19.76	0.994	0.704	0
2293.875	0	-19.87	0.904	1.578	0
2294	0	-14.88	0.02	1.544	165
2294.125	0.84	-7.24	0.02	1.476	809.5
2294.25	7.38	-2.43	0.613	1.558	620.75
2294.375	0	-2.27	0.298	1.27	312.75
2294.5	0.24	-6.06	0.482	3.316	3.5
2294.625	0.42	-9.68	0.942	1.002	0
2294.75	0.42	-9.53	0.963	0.332	0
2294.875	0	-11.53	0.997	0.752	0
2295	0.18	-12.22	0.983	1.284	156.5
2295.125	0	-6.75	0.575	2.274	755.75
2295.25	0	-2.51	0.403	3.096	935
2295.375	0	-2.7	0.362	3.976	497.75
2295.5	0	-5.58	0.326	1.854	4.25
2295.625	0	-9.45	0.718	0.052	0
2295.75	0	-13.45	0.579	0.306	0
2295.875	0	-13.9	0.452	0.408	0
2296	0	-13.09	0.634	1.186	154.25
2296.125	0	-5.19	0.281	1.766	778.5
2296.25	0	-1.77	0.141	5.372	950.25
2296.375	0	-0.91	0.162	3.296	449.5
2296.5	0	-3.8	0.226	1.996	11.75
2296.625	0	-7.06	0.292	1.626	0
2296.75	0	-8.48	0.334	2.07	0
2296.875	0.66	-11.98	0.429	0.052	0
2297	0	-8.87	0.194	1.262	168.5
2297.125	0.18	0.13	0.112	1.48	799.25
2297.25	0	5.57	0.088	3.246	999.25
2297.375	0	6.37	0.088	0.468	380.25
2297.5	0	3.2	0.17	4.348	6.25
2297.625	2.04	-0.81	0.369	2.542	0
2297.75	0	-3.79	0.491	3.172	0
2297.875	0	-7.04	0.581	0.312	0
2298	0	-6.7	0.484	0.426	176.25
2298.125	0.12	1.94	0.278	2.592	772.25
2298.25	0	3.62	0.253	2.136	967.75
2298.375	0	3.54	0.289	1.64	315.25
2298.5	0	-0.16	0.491	0.052	5.5
2298.625	0	-3.2	0.863	1.178	0
2298.75	0	-2.89	0.854	0.052	0
2298.875	2.1	-3.7	0.778	3.244	0
2299	1.44	-4.56	0.942	0.508	164
2299.125	0	-2.6	0.617	2.582	509.75
2299.25	0	-4.95	0.747	3.528	826.5
2299.375	0	-1.17	0.517	2.286	453.75
2299.5	0	-3.85	0.778	0.052	18.75
2299.625	0	-5.08	0.754	4.21	0
2299.75	0	-6.37	0.414	1.766	0
2299.875	0	-8.45	0.517	1.976	0
2300	0.06	-8.84	0.461	5.492	173
2300.125	0	0.81	0.183	4.58	725.75
2300.25	0	5.46	0.129	6.518	828.25
2300.375	0	4.6	0.146	6.478	392.5
2300.5	0	0.22	0.329	1.118	14.25
2300.625	0	-3.66	0.401	2.784	0
2300.75	0	-6.83	0.512	1.038	0
2300.875	0	-9.86	0.686	0.052	0
2301	0	-7.56	0.439	0.052	142.5
2301.125	0	-3.98	0.33	0.734	605
2301.25	0.6	-5.77	0.64	3.99	725
2301.375	3.06	-7.87	0.744	5.08	233.75
2301.5	0.84	-9.98	0.62	6.902	11.75
2301.625	0	-12.1	0.481	6.572	0
2301.75	0	-11.74	0.288	3.126	0
2301.875	1.68	-13.64	0.288	4.302	0
2302	0	-15.86	0.356	3.876	99.25
2302.125	0	-12.16	0.02	2.67	842.5
2302.25	0	-8.58	0.02	5.796	957.5
2302.375	0	-6.9	0.164	9.246	587.25
2302.5	0	-8.75	0.219	7.934	23.75
2302.625	0	-12.3	0.263	5.838	0
2302.75	0	-12.72	0.221	2.738	0
2302.875	0	-17.09	0.414	2.068	0
2303	0	-16.2	0.375	2.664	187.5
2303.125	0	-13.2	0.692	0.588	796.5
2303.25	0	-10.19	0.877	3.458	962.5
2303.375	0	-7.73	0.802	5.138	584
2303.5	0	-11.15	0.469	3.148	31.5
2303.625	0	-13.77	0.347	0.052	0
2303.75	0	-15.93	0.803	1.232	0
2303.875	0	-17.84	0.02	1.892	0
2304	0	-17.08	0.941	0.052	191.25
2304.125	0	-9.31	0.736	1.438	788.5
2304.25	0	-6.27	0.924	2.16	941.75
2304.375	0	-2.87	0.885	3.752	587.5
2304.5	0	-7.65	0.379	1.116	77.5
2304.625	0	-9.99	0.52	0.244	0
2304.75	0	-13.14	0.964	0.054	0
2304.875	0	-16.57	0.984	0.052	0
2305	0	-13.6	0.891	0.052	195.5
2305.125	0	-6.57	0.746	1.264	785.25
2305.25	0	-3.15	0.631	1.408	969.75
2305.375	0	-0.4	0.45	4.008	613.25
2305.5	0	-4.94	0.776	1.61	36
2305.625	0	-11.57	0.581	0.116	0
2305.75	0	-12.53	0.517	0.37	0
2305.875	0	-13.06	0.234	1.03	0
2306	0	-12.39	0.223	1.766	200.75
2306.125	0	-1.33	0.127	0.834	829.25
2306.25	0	2.82	0.925	2.544	939
2306.375	0	3.2	0.768	1.988	588
2306.5	0	-0.89	0.096	2.924	35
2306.625	0	-2.93	0.176	4.094	0
2306.75	0	-6.75	0.174	3.38	0
2306.875	0	-10.64	0.281	0.43	0
2307	0	-10.42	0.405	1.948	206.25
2307.125	0	-4.41	0.422	2.228	805.5
2307.25	0	-2.13	0.29	4.754	964
2307.375	0	-3.76	0.361	2.692	373.75
2307.5	0	-5.94	0.458	6.828	40.5
2307.625	0	-8.39	0.469	2.84	0
2307.75	0	-11.67	0.447	0.052	0
2307.875	0	-14.28	0.607	0.31	0
2308	0	-10.97	0.569	0.706	79.5
2308.125	0	-3.42	0.174	1.996	834.75
2308.25	0	-0.57	0.184	0.052	941.25
2308.375	0	1.02	0.124	1.158	608
2308.5	0	-2.25	0.167	0.052	45.25
2308.625	0	-5.69	0.291	0.968	0
2308.75	0	-7.78	0.512	1.214	0
2308.875	0	-8.04	0.569	1.572	0
2309	0	-7.99	0.518	1.866	205.75
2309.125	0	-2.25	0.361	0.718	802.25
2309.25	0	0.14	0.347	2.198	978.25
2309.375	0	1.15	0.161	3.22	530.5
2309.5	0	-0.84	0.259	3.268	37.75
2309.625	0	-6.08	0.492	1.154	0
2309.75	0	-5.47	0.274	0.938	0
2309.875	0	-9.74	0.394	2.094	0
2310	0	-9.64	0.674	2.706	193
2310.125	0	-1.99	0.256	5.87	744.25
2310.25	0	1.19	0.208	9.732	904.5
2310.375	0	2	0.171	5.508	484.25
2310.5	0	-0.75	0.108	3.512	37.5
2310.625	0	-3.51	0.157	0.14	0
2310.75	0	-5.88	0.188	1.668	0
2310.875	0	-7.06	0.192	1.788	0
2311	0.06	-7.21	0.313	2.404	73.5
2311.125	0	1.11	0.155	3.708	787
2311.25	0	5.07	0.059	4.154	809.75
2311.375	0	6.98	0.276	5.118	602.5
2311.5	0	4.07	0.859	3.89	87
2311.625	0	0	0.293	0.478	0
2311.75	0	-2.28	0.335	0.052	0
2311.875	0.18	-2.8	0.38	0.466	0
2312	0.06	-4.66	0.149	1.796	139
2312.125	0	0.71	0.288	4.05	678
2312.25	0	3.1	0.171	8.578	806.75
2312.375	1.02	1.09	0.346	5.342	553.75
2312.5	0	-0.03	0.253	3.848	26.75
2312.625	0	-1.84	0.264	0.452	0
2312.75	0	-6.12	0.385	2.162	0
2312.875	0	-6.48	0.398	1.248	0
2313	0.42	-7.14	0.456	0.052	217.5
2313.125	0	-0.56	0.339	2.546	822.25
2313.25	0	2.34	0.179	5.41	884.75
2313.375	0	1.36	0.225	9.164	328
2313.5	0	-4.82	0.509	7.932	20.25
2313.625	0	-6.38	0.217	2.14	0
2313.75	0	-8.38	0.094	1.788	0
2313.875	0.54	-11.93	0.335	0.986	0
2314	0.54	-10.39	0.68	1.038	12.5
2314.125	0	-5.63	0.543	5.972	820.75
2314.25	0	-0.88	0.171	4.888	1011.5
2314.375	1.14	1.37	0.147	3.26	553
2314.5	0	-0.86	0.207	2.328	60
2314.625	0	-3.36	0.247	2.164	0
2314.75	0	-6.6	0.339	1.698	0
2314.875	0	-7.12	0.326	2.538	0
2315	0	-7.7	0.244	2.95	222
2315.125	0	-2.15	0.322	4.62	813
2315.25	0	3.71	0.147	5.246	973.25
2315.375	0	5.38	0.076	1.626	648.5
2315.5	0	3.34	0.11	4.082	58
2315.625	0	-4.27	0.223	0.052	0
2315.75	0	-6.12	0.105	0.07	0
2315.875	0	-6.42	0.205	0.602	0
2316	1.26	-4.86	0.178	3.866	210.25
2316.125	0	2.03	0.127	3.062	856.25
2316.25	0	8.89	0.289	3.364	993.75
2316.375	0.3	9.5	0.227	3.302	455.25
2316.5	0	7.66	0.609	1.83	34.75
2316.625	0	4.61	0.094	2.39	0
2316.75	1.86	0.57	0.307	3.382	0
2316.875	1.5	-1.32	0.536	3.214	0
2317	0	-3.54	0.447	1.294	65.75
2317.125	1.74	-0.96	0.42	4.146	270
2317.25	0	1.87	0.273	1.026	405.5
2317.375	0	0.58	0.504	2.182	309.75
2317.5	0.18	-0.54	0.62	2.312	28.25
2317.625	0.42	-1.11	0.697	3.296	0
2317.75	0.42	-3.03	0.744	0.544	0
2317.875	0	-3.27	0.881	0.932	0
2318	0.66	-4.29	0.885	0.052	118.75
2318.125	0	0.4	0.679	0.052	684.5
2318.25	0	-0.04	0.654	0.052	894.25
2318.375	0.12	-0.32	0.68	2.636	316.25
2318.5	0	-2.1	0.672	6.554	29.5
2318.625	0.66	-6.03	0.497	2.328	0
2318.75	0.72	-7.69	0.689	0.45	0
2318.875	0	-10.23	0.718	0.052	0
2319	0	-8.75	0.447	0.126	233.25
2319.125	0	-5.04	0.348	3.87	846.25
2319.25	0	-1.15	0.148	8.96	940.25
2319.375	0.12	-3.93	0.399	7.664	400.5
2319.5	0	-4.05	0.278	5.872	107.5
2319.625	0	-8.12	0.604	4.188	0
2319.75	0	-8.29	0.193	2.164	0
2319.875	0	-10.48	0.189	1.784	0
2320	0.48	-6.27	0.166	2.188	239
2320.125	0	-2.72	0.094	4.08	828
2320.25	0	0.74	0.165	7.84	941.75
2320.375	0	2.69	0.156	9.378	687.5
2320.5	0	-0.3	0.126	6.24	72
2320.625	0	-3.99	0.174	1.936	0
2320.75	0	-5.78	0.223	1.716	0
2320.875	0	-8.61	0.23	0.854	0
2321	0	-8.92	0.02	1.206	244
2321.125	0	-1.62	0.366	4.522	841
2321.25	0	2.84	0.94	7.42	967.5
2321.375	0	4.75	0.832	6.638	640.5
2321.5	0	2.72	0.456	4.888	75.75
2321.625	0	-2.98	0.413	0.052	0
2321.75	0	-2.45	0.704	0.052	0
2321.875	0	-10.14	0.942	0.052	0
2322	6.9	-6.48	0.674	2.12	238.75
2322.125	0	-0.06	0.153	3.314	832.75
2322.25	0	5	0.107	3.844	992
2322.375	0	6.77	0.101	4.184	660.5
2322.5	0.18	3.02	0.16	2.416	70.25
2322.625	0	-3.08	0.274	0.052	0
2322.75	0	-4.41	0.201	0.232	0
2322.875	0	-8.86	0.314	0.052	0
2323	0	-5.81	0.293	0.87	240
2323.125	0	0.9	0.15	0.052	869
2323.25	0	5.83	0.123	2.61	819
2323.375	0	6.75	0.11	3.134	525.5
2323.5	0	4.45	0.222	1.362	36.75
2323.625	0	3.08	0.279	3.048	0
2323.75	0.06	-0.15	0.309	0.712	0
2323.875	0	-2.58	0.357	0.91	0
2324	0.84	-1.73	0.358	1.734	126.75
2324.125	0	4.16	0.361	0.052	832
2324.25	0	6	0.315	1.18	967.25
2324.375	0.36	5.06	0.28	3.076	462
2324.5	0.36	3.02	0.321	0.052	69.5
2324.625	0	-0.58	0.449	3.076	0
2324.75	0	-4.36	0.467	0.18	0
2324.875	0	-6.09	0.605	0.052	0
2325	0	-4.34	0.558	2.25	244
2325.125	0	1.65	0.323	1.094	845.5
2325.25	0	3.53	0.266	4.78	1026
2325.375	0	4.6	0.237	5.362	581
2325.5	0	3.5	0.258	2.032	72.5
2325.625	0	-0.55	0.476	1.184	0
2325.75	0	-4.83	0.484	1.862	0
2325.875	0	-5.41	0.396	0.052	0
2326	0	-4.43	0.474	0.052	235.75
2326.125	0	3.73	0.18	0.752	784.75
2326.25	0	6.45	0.078	1.898	929.5
2326.375	0	5.22	0.104	3.754	545.25
2326.5	0	4.21	0.213	2.736	54
2326.625	0.42	0.77	0.353	3.484	0
2326.75	0	0.25	0.38	3.262	0
2326.875	0	-5.27	0.544	0.478	0
2327	1.44	-3.61	0.508	1.31	253.75
2327.125	0	4.19	0.24	0.76	828.75
2327.25	0	6.69	0.205	3.212	939.75
2327.375	0	7.72	0.195	5.56	585
2327.5	0	3.92	0.343	5.654	57.75
2327.625	0.42	2.67	0.28	3.404	0
2327.75	0.24	-0.23	0.38	3.546	0
2327.875	0.42	-2.68	0.378	1.372	0
2328	0	-3.34	0.465	5.516	231.5
2328.125	0	2.43	0.379	5.416	798.75
2328.25	0	5.81	0.221	4.786	939
2328.375	0	6.93	0.104	5.302	646.5
2328.5	0.18	4.61	0.207	4.746	82.75
2328.625	0	0.93	0.251	2.478	0
2328.75	0	-5.17	0.355	0.052	0
2328.875	0	-7.63	0.334	0.052	0
2329	0	-4.34	0.298	0.052	253.75
2329.125	0	3.03	0.131	1.018	832.25
2329.25	0	6.3	0.119	5.018	978
2329.375	0	7.74	0.129	4.592	699.25
2329.5	0	5.61	0.161	2.316	70
2329.625	0	-0.77	0.163	1.682	0
2329.75	0	-3.3	0.16	0.052	0
2329.875	0	-6.77	0.277	0.052	0
2330	0	-2.29	0.184	1.894	246.25
2330.125	0	4.1	0.176	1.404	811.5
2330.25	0	8.98	0.113	6.694	956.5
2330.375	0	8.36	0.113	8.01	647.75
2330.5	0	5.94	0.266	4.786	35.75
2330.625	0	4.88	0.224	2.29	0
2330.75	0.3	0.76	0.288	2.212	0
2330.875	0.54	-2.16	0.364	1.216	0
2331	0	-1.94	0.428	0.052	165.25
2331.125	0	3.83	0.137	2.192	853.25
2331.25	0	7.11	0.15	2.576	1008.75
2331.375	0	7.47	0.105	2.648	578.5
2331.5	0	3.46	0.361	5.256	40.75
2331.625	0.6	-0.71	0.484	4.218	0
2331.75	0	-2.37	0.528	3.938	0
2331.875	0.18	-4.07	0.513	1.284	0
2332	0	-3.53	0.47	0.536	292.5
2332.125	0.3	-1.55	0.486	0.052	849.25
2332.25	0.42	-1.22	0.638	1.856	554.5
2332.375	0	0.29	0.548	0.052	437.75
2332.5	0	-1.54	0.573	5.934	89.25
2332.625	0	-4.47	0.677	3.672	0
2332.75	0	-6.49	0.914	0.052	0
2332.875	0	-5.88	0.856	0.082	0
2333	2.1	-2.71	0.414	2.208	230
2333.125	0	2.88	0.176	5.152	762.5
2333.25	0	3.08	0.239	6.784	809.5
2333.375	0.48	4.12	0.245	4.066	421.25
2333.5	0.48	0.53	0.504	3.68	39.75
2333.625	0	-3.33	0.687	0.804	0
2333.75	0	-4.61	0.742	2.462	0
2333.875	0	-6.09	0.61	1.96	0
2334	0.24	-3.71	0.472	5.01	289.25
2334.125	0	2.61	0.296	3.356	858.75
2334.25	0	7.24	0.263	6.69	937.75
2334.375	0.18	7.55	0.296	6.894	514
2334.5	0	6.67	0.366	0.728	94
2334.625	0	2.61	0.392	2.128	0
2334.75	0	0.85	0.472	0.196	0
2334.875	0	0.01	0.552	2.462	0
2335	0	-0.89	0.622	2.766	29.5
2335.125	0	1.99	0.585	3.828	167.75
2335.25	8.1	1.02	0.577	1.394	168
2335.375	3.42	0.94	0.721	4.146	151.25
2335.5	0	-1.18	0.904	5.246	36.25
2335.625	0	-1.6	0.891	1.214	0
2335.75	0	-5.05	0.914	1.716	0
2335.875	3.96	-4.81	0.807	1.598	0
2336	3.96	-3.19	0.831	2.594	96
2336.125	0	3.56	0.46	0.978	843.75
2336.25	0	7.03	0.394	1.028	916
2336.375	0.48	6.87	0.371	5.484	682.75
2336.5	0.48	4.89	0.406	4.724	129.5
2336.625	0	3.99	0.554	5.008	0
2336.75	0.54	1.43	0.638	4.442	0
2336.875	0	-1.35	0.704	3.018	0
2337	2.46	-1.84	0.58	3.838	42.5
2337.125	1.02	4.01	0.398	0.974	830.75
2337.25	0	2.69	0.747	1.812	665
2337.375	6.42	0.49	0.853	2.364	239
2337.5	6.48	-1.49	0.825	2.384	63.5
2337.625	1.8	-0.54	0.805	0.874	0
2337.75	1.68	-1.73	0.735	0.052	0
2337.875	0	-3.05	0.708	0.052	0
2338	0	-1.97	0.816	0.498	35.75
2338.125	5.82	0.25	0.716	0.844	226
2338.25	5.94	1.48	0.585	0.732	256
2338.375	0	1.37	0.632	2.9	650.5
2338.5	0	1.43	0.608	2.124	114.25
2338.625	0.6	-1.02	0.614	0.886	0
2338.75	0.66	-2.84	0.621	1.836	0
2338.875	0	-6.41	0.724	0.052	0
2339	0	-3.28	0.682	0.092	298.25
2339.125	0.42	1.44	0.523	0.218	797.75
2339.25	0.24	6.02	0.355	2.214	1023.25
2339.375	0	6.22	0.319	3.112	612
2339.5	0	3.72	0.361	3.512	66.5
2339.625	0.42	0.93	0.417	5.412	0
2339.75	0	-2.04	0.722	2.31	0
2339.875	0	-5.44	0.838	1.524	0
2340	0	-4.46	0.709	1.262	111
2340.125	0	-0.13	0.429	1.882	623.25
2340.25	0	0.47	0.436	3.72	680.75
2340.375	0	1.09	0.414	4.94	351
2340.5	0.18	0.69	0.403	3.426	63.25
2340.625	0	-2.07	0.632	2.526	0
2340.75	0	-2.54	0.481	3.03	0
2340.875	0	-6.17	0.67	0.506	0
2341	0.24	-3.47	0.629	0.234	271.75
2341.125	0	1.51	0.483	1.726	822.75
2341.25	0	4.97	0.283	4.08	923.75
2341.375	0	6.23	0.345	2.392	622.5
2341.5	0	3.39	0.401	2.276	100
2341.625	0	-0.65	0.416	1.526	0
2341.75	0	-2.62	0.437	0.806	0
2341.875	0	-4.62	0.454	0.052	0
2342	0.72	-1.69	0.274	0.876	285.5
2342.125	0	4.44	0.234	6.682	852
2342.25	0	7.08	0.202	5.416	964.75
2342.375	4.38	8.18	0.182	5.178	594.25
2342.5	0	5.09	0.254	5.012	101.75
2342.625	0	-0.02	0.458	0.56	0
2342.75	0	-1.37	0.494	1.342	0
2342.875	0	-5.62	0.555	0.052	0
2343	0	-0.23	0.482	0.62	254.75
2343.125	0	3.45	0.419	5.708	762.75
2343.25	0	5.29	0.299	4.428	825.25
2343.375	0	7.66	0.223	6.068	654
2343.5	0	7.06	0.183	5.06	85.75
2343.625	0	0.3	0.342	2.256	0
2343.75	0	-5.05	0.503	0.052	0
2343.875	20.88	-4.39	0.524	0.052	0
2344	0	-1.48	0.37	0.746	284.25
2344.125	0	5.06	0.275	4.11	853.75
2344.25	0	7.64	0.191	3.338	995.5
2344.375	0	9.47	0.182	5.132	609.5
2344.5	0	6.12	0.211	2.874	103.25
2344.625	0	2.89	0.333	3.392	0
2344.75	0	-0.73	0.376	0.114	0
2344.875	0	-3.23	0.441	0.222	0
2345	0	0.73	0.344	0.052	275.25
2345.125	0	5.3	0.228	2.566	818
2345.25	2.52	8.99	0.15	2.658	953.75
2345.375	0	8.87	0.138	2.766	582.75
2345.5	0	8.25	0.169	0.518	81.5
2345.625	0	5.67	0.266	1.484	0
2345.75	0	2.8	0.286	0.786	0
2345.875	0	-1.12	0.385	0.052	0
2346	0.78	2.45	0.296	0.052	272.5
2346.125	6.66	7.33	0.19	1.288	820.25
2346.25	1.56	8.8	0.198	3.738	902.5
2346.375	0.36	11.36	0.141	3.986	568.25
2346.5	0.36	8.11	0.234	2.112	87.5
2346.625	0.66	4.31	0.392	3.156	0
2346.75	6	2.26	0.514	0.052	0
2346.875	1.8	0.42	0.468	1.468	0
2347	1.8	1.85	0.535	2.462	304.5
2347.125	0	5.7	0.444	1.03	846.5
2347.25	0	5.46	0.604	4.326	687.5
2347.375	15.12	5.18	0.444	5.646	453.75
2347.5	9	1.48	0.583	4.406	75.25
2347.625	0	-1.84	0.881	4.722	0
2347.75	0	-2.37	0.892	5.128	0
2347.875	3.3	-3.51	0.832	3.568	0
2348	6.54	-3.35	0.677	2.798	182.25
2348.125	0.42	0.77	0.466	3.312	509
2348.25	0	3.55	0.294	0.896	629.25
2348.375	9.66	6.32	0.202	0.052	222.75
2348.5	10.14	5.02	0.226	0.692	46
2348.625	4.14	3.04	0.373	3.292	0
2348.75	3.96	1.55	0.445	0.588	0
2348.875	2.58	0.24	0.678	3.1	0.25
2349	1.92	-2.04	0.706	3.382	156.75
2349.125	0	2.13	0.516	5.894	738.5
2349.25	1.08	4.08	0.39	2.806	758
2349.375	7.02	7.06	0.281	3.986	383.75
2349.5	0	3.99	0.406	1.006	87.25
2349.625	44.58	0.38	0.725	3.046	0
2349.75	10.02	-2.41	0.897	1.448	0
2349.875	0	-3.42	0.9	2.31	0.25
2350	0	-1.41	0.83	1.264	275.25
2350.125	0	1.34	0.58	0.93	822.25
2350.25	1.02	3.35	0.487	3.7	884
2350.375	0	6.93	0.324	2.652	599.5
2350.5	0	5.83	0.478	2.552	107.25
2350.625	0	1.49	0.632	2.954	0
2350.75	0	-2.03	0.639	0.052	0
2350.875	0	-4.44	0.713	0.052	0.25
2351	0	-1.57	0.617	0.08	257.75
2351.125	0	4.35	0.354	0.934	756.5
2351.25	0	5.82	0.319	3.472	854.75
2351.375	0	7.62	0.336	0.208	438.25
2351.5	0	6.38	0.327	2.546	83.25
2351.625	0	3.14	0.551	3.654	0
2351.75	0	2.19	0.497	1.49	0
2351.875	0	1.6	0.468	0.052	0.25
2352	0	1.02	0.597	0.444	282.75
2352.125	0	5.16	0.33	2.202	829.5
2352.25	0	8.92	0.224	1.936	958
2352.375	0	7.05	0.267	3.472	392
2352.5	0	4.62	0.342	3.576	96.75
2352.625	1.8	2.36	0.469	1.052	0
2352.75	1.62	-1.34	0.688	1.878	0
2352.875	0	-1.1	0.678	0.052	0.25
2353	0	0.56	0.618	3.842	268.25
2353.125	0	4.4	0.398	3.128	808.5
2353.25	0.66	6.34	0.34	4.616	878.75
2353.375	0	10.55	0.225	3.77	576
2353.5	0	7.24	0.373	1.504	94.25
2353.625	0	3.76	0.371	2.332	0
2353.75	0	1.22	0.437	3.854	0
2353.875	0	-0.67	0.504	1.706	0.25
2354	0	1.08	0.467	1.004	308.75
2354.125	0	6.51	0.354	2.158	853
2354.25	0	6.49	0.392	2.632	778
2354.375	7.14	9.12	0.305	8.502	451.5
2354.5	0	4.77	0.416	4.992	92.25
2354.625	0	1.54	0.576	3.388	0
2354.75	0	-2.45	0.758	0.512	0
2354.875	0	-3.79	0.912	0.132	0.25
2355	1.08	-0.87	0.455	0.052	310.75
2355.125	0	1.92	0.278	0.052	871.25
2355.25	0	6.53	0.218	1.596	1050.5
2355.375	18.6	6.41	0.215	4.232	635
2355.5	0.9	3.72	0.311	5.62	129.75
2355.625	0	1.49	0.372	5.624	0
2355.75	0	-2.55	0.54	5.19	0
2355.875	0	-4.03	0.593	1.326	0.25
2356	13.44	-3.63	0.612	0.116	270.25
2356.125	0	0.36	0.351	1.448	806.25
2356.25	0	4.04	0.181	1.584	937.25
2356.375	3.6	4.06	0.17	5	656
2356.5	3.3	4.44	0.159	5.404	111.25
2356.625	0	-0.3	0.269	3.462	0
2356.75	0	-4.44	0.331	0.432	0
2356.875	43.98	-5.38	0.46	0.052	0.25
2357	0.54	-3.02	0.414	1.894	295
2357.125	0	1.73	0.228	0.89	860.25
2357.25	0	5.81	0.157	1.862	988.75
2357.375	0	6.19	0.15	4.212	700.25
2357.5	0	4.95	0.288	3.926	113.75
2357.625	0	0.06	0.312	3.294	0
2357.75	0	-2.91	0.443	3.146	0
2357.875	0	-5.5	0.454	2.09	0.25
2358	0	-1.99	0.46	0.052	292.5
2358.125	0	3.11	0.15	1.382	849.5
2358.25	0	5.45	0.156	3.002	983.5
2358.375	0	7.98	0.127	1.156	704.25
2358.5	0	7.35	0.125	0.052	118.5
2358.625	0	2.61	0.156	0.052	0
2358.75	0	1.84	0.184	2.688	0
2358.875	0	-1.42	0.233	2.284	0.25
2359	0	1.07	0.228	2.03	317.25
2359.125	0	5.78	0.258	4.01	579
2359.25	0	6.26	0.301	3.61	892
2359.375	0	10.41	0.21	5.224	698.75
2359.5	0	8.25	0.252	2.724	121.5
2359.625	2.58	2.6	0.467	2.332	0
2359.75	2.64	0.51	0.498	1.92	0
2359.875	0	-1.64	0.378	0.788	0.25
2360	0	0.36	0.45	0.052	278.75
2360.125	0	5.39	0.415	0.052	848.25
2360.25	0	9.38	0.23	0.052	885.25
2360.375	16.8	9.91	0.238	0.496	439.5
2360.5	0	7.37	0.274	3.454	109.25
2360.625	0	3.39	0.363	2.458	0
2360.75	4.26	2.27	0.424	4.362	0
2360.875	0.54	0.98	0.573	3.444	0.25
2361	7.62	-0.34	0.684	0.052	155.75
2361.125	18.6	0.66	0.553	4.486	440
2361.25	18	2.38	0.482	4.584	653.75
2361.375	1.74	3.37	0.467	4.806	473
2361.5	3.36	1.57	0.641	6.81	64.5
2361.625	5.22	-2.3	0.892	2.934	0
2361.75	5.16	-4.67	0.86	1.932	0
2361.875	0	-4.8	0.878	0.052	0.25
2362	0.42	-1.83	0.727	0.144	57.75
2362.125	4.2	4.69	0.467	3.324	778.75
